Date,RegionName,State,Metro,County,City,SizeRank,Zri,MoM,QoQ,YoY,ZriRecordCnt
2017/1/31,66002,KS,Atchison,Atchison,Atchison,7675,797,-0.002503129,-0.00375,-0.001253133,5168
2017/1/31,30337,GA,Atlanta,Fulton,College Park,7676,1177,0.012908778,0.046222222,0.153921569,2635
2017/1/31,49230,MI,Jackson,Jackson,Brooklyn,7677,1069,0.037864078,0.067932068,-0.080034423,6273
2017/1/31,33966,FL,Fort Myers,Lee,Fort Myers,7678,1603,0.011994949,0.014556962,-0.057613169,5327
2017/1/31,94707,CA,San Francisco,Alameda,Berkeley,7679,4313,-0.002543941,-0.000926569,0.032312111,4982
2017/1/31,81506,CO,Grand Junction,Mesa,Grand Junction,7680,1357,0.005930319,0.005930319,0.012686567,4876
2017/1/31,39540,MS,Gulfport,Harrison,Diberville,7681,934,-0.005324814,-0.007438895,-0.009544008,1829
2017/1/31,8009,NJ,Philadelphia,Camden,Berlin Borough,7682,1786,0.006197183,0.02173913,0.019406393,4956
2017/1/31,44721,OH,Canton,Stark,Canton,7683,1248,-0.014996054,-0.015772871,-0.03030303,5122
2017/1/31,63134,MO,St. Louis,Saint Louis,Berkeley,7684,803,0.002496879,0.006265664,0.00375,5418
2017/1/31,94904,CA,San Francisco,Marin,Kentfield,7685,5980,-0.00746888,-0.033769591,0.018739353,4139
2017/1/31,65583,MO,Fort Leonard Wood,Pulaski,Waynesville,7686,953,-0.003138075,-0.015495868,-0.096682464,3822
2017/1/31,76177,TX,Dallas-Fort Worth,Tarrant,Fort Worth,7687,1696,0.001180638,0.00652819,0.024154589,3308
2017/1/31,36617,AL,Mobile,Mobile,Mobile,7688,749,0.001336898,0.009433962,0.043175487,5428
2017/1/31,49720,MI,,Charlevoix,Charlevoix,7689,1190,-0.003350084,0.017964072,-0.018961253,7973
2017/1/31,44117,OH,Cleveland,Cuyahoga,Euclid,7690,1043,0.00192123,0,-0.009496676,3017
2017/1/31,34731,FL,Orlando,Lake,Fruitland Park,7691,1200,0.002506266,0.005867561,0.050788091,3721
2017/1/31,11428,NY,New York,Queens,New York,7692,2305,0.002173913,0.016313933,0.017660044,4579
2017/1/31,56187,MN,Worthington,Nobles,Worthington,7693,1118,-0.000893655,-0.019298246,-0.035375324,3230
2017/1/31,34452,FL,Homosassa Springs,Citrus,Inverness,7694,901,0.001111111,0.006703911,0.058754407,5017
2017/1/31,68512,NE,Lincoln,Lancaster,Lincoln,7695,1496,0.001338688,0.020463847,0.04178273,4109
2017/1/31,10941,NY,New York,Orange,Scotchtown,7696,1791,0.014730878,0.047981276,0.049209139,3517
2017/1/31,15065,PA,Pittsburgh,Allegheny,Harrison Township,7697,963,-0.004136505,-0.009259259,0.001039501,4765
2017/1/31,37721,TN,Knoxville,Knox,Corryton,7698,1078,0.005597015,0.001858736,0.022770398,4680
2017/1/31,72012,AR,Searcy,White,Beebe,7699,934,0.003222342,0.01191766,0.017429194,3961
2017/1/31,98674,WA,Longview,Cowlitz,Woodland,7700,1592,-0.007481297,-0.026894866,0.017252396,3401
2017/1/31,15003,PA,Pittsburgh,Beaver,Ambridge,7701,808,0.013801757,0.017632242,-0.003699137,4334
2017/1/31,34610,FL,Tampa,Pasco,Shady Hills,7702,1301,0.006965944,0.026835043,0.038308061,3382
2017/1/31,45067,OH,Cincinnati,Butler,Trenton,7703,1170,-0.003407155,-0.005947324,0.006018917,4714
2017/1/31,35212,AL,Birmingham,Jefferson,Birmingham,7704,742,0.002702703,0,-0.00536193,4624
2017/1/31,20613,MD,Washington,Prince Georges,Brandywine,7705,2006,-0.007912957,-0.013765978,0.008547009,7193
2017/1/31,55444,MN,Minneapolis-St Paul,Hennepin,Brooklyn Park,7706,1533,0.009881423,0.030241935,0.051440329,5331
2017/1/31,39470,MS,Picayune,Pearl River,Poplarville,7707,1038,-0.002881844,-0.011428571,-0.042435424,1725
2017/1/31,67209,KS,Wichita,Sedgwick,Wichita,7708,1202,0.000832639,0.005016722,-0.039936102,4857
2017/1/31,22835,VA,,Page,Luray,7709,1200,0.001669449,-0.003322259,-0.030694669,4921
2017/1/31,59301,MT,,Custer,Miles City,7710,955,0.020299145,0.05292172,0.07545045,3130
2017/1/31,77037,TX,Houston,Harris,Houston,7711,1251,-0.002392344,0,-0.003980892,3858
2017/1/31,86322,AZ,Prescott,Yavapai,Camp Verde,7712,1277,-0.005451713,-0.000782473,0.01028481,2664
2017/1/31,95605,CA,Sacramento,Yolo,West Sacramento,7713,1432,0.00209937,0.000698812,0.033189033,3291
2017/1/31,34448,FL,Homosassa Springs,Citrus,Homosassa,7714,1093,0.028222013,0.054001929,0.085402185,3458
2017/1/31,90670,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Santa Fe Springs,7715,2290,0.006151142,0.019136627,0.031996395,3730
2017/1/31,2120,MA,Boston,Suffolk,Boston,7716,2942,0.009262436,0.02294854,0.014482759,3366
2017/1/31,44260,OH,Akron,Portage,Mogadore,7717,1111,-0.015943313,-0.042241379,0.058095238,4793
2017/1/31,73108,OK,Oklahoma City,Oklahoma,Oklahoma City,7718,673,-0.010294118,-0.021802326,0.033794163,4079
2017/1/31,39475,MS,Hattiesburg,Lamar,Purvis,7719,1154,0.001736111,0.003478261,-0.017035775,4281
2017/1/31,38358,TN,,Gibson,Milan,7720,830,0,-0.007177033,0.020910209,5654
2017/1/31,13207,NY,Syracuse,Onondaga,Syracuse,7721,1063,-0.005612722,-0.007469655,0.05666004,4643
